LAT,LON,PRECTOTCORR,DATE
-38.5,143.75,0.16,2006-10-15
-38.5,144.375,0.15,2006-10-15
-38.5,145,0.11,2006-10-15
-38.5,145.625,0.22,2006-10-15
-38,143.125,0.15,2006-10-15
-38,143.75,0.12,2006-10-15
-38,144.375,0.07,2006-10-15
-38,145,0.1,2006-10-15
-38,145.625,0.23,2006-10-15
-40,143.125,0.02,2006-10-16
-40,143.75,0.07,2006-10-16
-40,144.375,0.1,2006-10-16
-40,145,0.01,2006-10-16
-40,145.625,0,2006-10-16
-39.5,143.125,0,2006-10-16
-39.5,143.75,0.03,2006-10-16
-39.5,144.375,0.02,2006-10-16
-39.5,145,0.01,2006-10-16
-39.5,145.625,0.06,2006-10-16
-39,143.125,0,2006-10-16
-39,143.75,0,2006-10-16
-39,144.375,0,2006-10-16
-39,145,0.1,2006-10-16
-39,145.625,0.26,2006-10-16
-38.5,143.125,0.01,2006-10-16
-38.5,143.75,0.03,2006-10-16
-38.5,144.375,0.02,2006-10-16
-38.5,145,0.09,2006-10-16
-38.5,145.625,0.22,2006-10-16
-38,143.125,0.05,2006-10-16
-38,143.75,0.07,2006-10-16
-38,144.375,0.07,2006-10-16
-38,145,0.05,2006-10-16
-38,145.625,0.08,2006-10-16
-40,143.125,5.35,2006-10-17
-40,143.75,4.7,2006-10-17
-40,144.375,4.6,2006-10-17
-40,145,3.57,2006-10-17
-40,145.625,2.12,2006-10-17
-39.5,143.125,3.16,2006-10-17
-39.5,143.75,2.8,2006-10-17
-39.5,144.375,2.51,2006-10-17
-39.5,145,1.78,2006-10-17
-39.5,145.625,1.5,2006-10-17
-39,143.125,3.19,2006-10-17
-39,143.75,2.3,2006-10-17
-39,144.375,1.78,2006-10-17
-39,145,1.86,2006-10-17
-39,145.625,2,2006-10-17
-38.5,143.125,3.68,2006-10-17
-38.5,143.75,2.61,2006-10-17
-38.5,144.375,2.48,2006-10-17
-38.5,145,1.7,2006-10-17
-38.5,145.625,2.19,2006-10-17
-38,143.125,3.02,2006-10-17
-38,143.75,2.36,2006-10-17
-38,144.375,1.87,2006-10-17
-38,145,1.32,2006-10-17
-38,145.625,2.11,2006-10-17
-40,143.125,0.9,2006-10-18
-40,143.75,0.79,2006-10-18
-40,144.375,0.66,2006-10-18
-40,145,0.68,2006-10-18
-40,145.625,0.54,2006-10-18
-39.5,143.125,1.03,2006-10-18
-39.5,143.75,0.78,2006-10-18
-39.5,144.375,0.63,2006-10-18
-39.5,145,0.51,2006-10-18
-39.5,145.625,0.34,2006-10-18
-39,143.125,1.42,2006-10-18
-39,143.75,0.81,2006-10-18
-39,144.375,0.46,2006-10-18
-39,145,0.44,2006-10-18
-39,145.625,0.33,2006-10-18
-38.5,143.125,1.16,2006-10-18
-38.5,143.75,0.76,2006-10-18
-38.5,144.375,0.61,2006-10-18
-38.5,145,0.27,2006-10-18
-38.5,145.625,0.28,2006-10-18
-38,143.125,0.68,2006-10-18
-38,143.75,0.42,2006-10-18
-38,144.375,0.24,2006-10-18
-38,145,0.15,2006-10-18
-38,145.625,0.17,2006-10-18
-40,143.125,2.79,2006-10-19
-40,143.75,2.31,2006-10-19
-40,144.375,1.87,2006-10-19
-40,145,1.91,2006-10-19
-40,145.625,1.02,2006-10-19
-39.5,143.125,3.22,2006-10-19
-39.5,143.75,2.45,2006-10-19
-39.5,144.375,2.08,2006-10-19
-39.5,145,1.6,2006-10-19
-39.5,145.625,0.66,2006-10-19
-39,143.125,2.38,2006-10-19
-39,143.75,1.85,2006-10-19
-39,144.375,1.48,2006-10-19
-39,145,0.74,2006-10-19
-39,145.625,0.2,2006-10-19
-38.5,143.125,1.29,2006-10-19
-38.5,143.75,0.81,2006-10-19
-38.5,144.375,0.48,2006-10-19
-38.5,145,0.16,2006-10-19
-38.5,145.625,0.02,2006-10-19
-38,143.125,0.51,2006-10-19
-38,143.75,0.18,2006-10-19
-38,144.375,0.06,2006-10-19
-38,145,0.05,2006-10-19
-38,145.625,0.04,2006-10-19
-40,143.125,0.59,2006-10-20
-40,143.75,0.92,2006-10-20
-40,144.375,1.09,2006-10-20
-40,145,0.63,2006-10-20
-40,145.625,0.72,2006-10-20
-39.5,143.125,0.68,2006-10-20
-39.5,143.75,1.04,2006-10-20
-39.5,144.375,1.04,2006-10-20
-39.5,145,1.3,2006-10-20
-39.5,145.625,1.59,2006-10-20
-39,143.125,1.41,2006-10-20
-39,143.75,1.47,2006-10-20
-39,144.375,1.56,2006-10-20
-39,145,1.95,2006-10-20
-39,145.625,1.71,2006-10-20
-38.5,143.125,1.29,2006-10-20
-38.5,143.75,1.65,2006-10-20
-38.5,144.375,1.85,2006-10-20
-38.5,145,1.9,2006-10-20
-38.5,145.625,2.21,2006-10-20
-38,143.125,1.1,2006-10-20
-38,143.75,1.25,2006-10-20
-38,144.375,1.31,2006-10-20
-38,145,1.75,2006-10-20
-38,145.625,2.41,2006-10-20
-40,143.125,0.08,2006-10-21
-40,143.75,0.11,2006-10-21
-40,144.375,0.1,2006-10-21
-40,145,0.06,2006-10-21
-40,145.625,0.03,2006-10-21
-39.5,143.125,0.05,2006-10-21
-39.5,143.75,0.06,2006-10-21
-39.5,144.375,0.06,2006-10-21
-39.5,145,0.06,2006-10-21
-39.5,145.625,0.06,2006-10-21
-39,143.125,0.05,2006-10-21
-39,143.75,0.06,2006-10-21
-39,144.375,0.06,2006-10-21
-39,145,0.1,2006-10-21
-39,145.625,0.14,2006-10-21
-38.5,143.125,0.04,2006-10-21
-38.5,143.75,0.07,2006-10-21
-38.5,144.375,0.09,2006-10-21
-38.5,145,0.16,2006-10-21
-38.5,145.625,0.27,2006-10-21
-38,143.125,0.02,2006-10-21
-38,143.75,0.04,2006-10-21
-38,144.375,0.07,2006-10-21
-38,145,0.17,2006-10-21
-38,145.625,0.34,2006-10-21
-40,143.125,0.01,2006-10-22
-40,143.75,0.01,2006-10-22
-40,144.375,0,2006-10-22
-40,145,0.01,2006-10-22
-40,145.625,0.01,2006-10-22
-39.5,143.125,0.01,2006-10-22
-39.5,143.75,0.01,2006-10-22
-39.5,144.375,0.01,2006-10-22
-39.5,145,0.01,2006-10-22
-39.5,145.625,0,2006-10-22
-39,143.125,0.02,2006-10-22
-39,143.75,0.03,2006-10-22
-39,144.375,0.02,2006-10-22
-39,145,0.03,2006-10-22
-39,145.625,0.03,2006-10-22
-38.5,143.125,0.02,2006-10-22
-38.5,143.75,0.06,2006-10-22
-38.5,144.375,0.07,2006-10-22
-38.5,145,0.13,2006-10-22
-38.5,145.625,0.1,2006-10-22
-38,143.125,0.02,2006-10-22
-38,143.75,0.05,2006-10-22
-38,144.375,0.08,2006-10-22
-38,145,0.14,2006-10-22
-38,145.625,0.14,2006-10-22
-40,143.125,0.02,2006-10-23
-40,143.75,0.05,2006-10-23
-40,144.375,0.06,2006-10-23
-40,145,0.01,2006-10-23
-40,145.625,0,2006-10-23
-39.5,143.125,0.01,2006-10-23
-39.5,143.75,0.02,2006-10-23
-39.5,144.375,0.01,2006-10-23
-39.5,145,0.01,2006-10-23
-39.5,145.625,0.01,2006-10-23
-39,143.125,0.02,2006-10-23
-39,143.75,0.02,2006-10-23
-39,144.375,0.01,2006-10-23
-39,145,0.06,2006-10-23
-39,145.625,0.04,2006-10-23
-38.5,143.125,0.13,2006-10-23
-38.5,143.75,0.04,2006-10-23
-38.5,144.375,0.03,2006-10-23
-38.5,145,0.08,2006-10-23
-38.5,145.625,0.05,2006-10-23
-38,143.125,0.16,2006-10-23
-38,143.75,0.05,2006-10-23
-38,144.375,0.02,2006-10-23
-38,145,0.04,2006-10-23
-38,145.625,0.02,2006-10-23
-40,143.125,5.12,2006-10-24
-40,143.75,4.59,2006-10-24
-40,144.375,2.94,2006-10-24
-40,145,3.67,2006-10-24
-40,145.625,2.54,2006-10-24
-39.5,143.125,7.23,2006-10-24
-39.5,143.75,4.23,2006-10-24
-39.5,144.375,3.28,2006-10-24
-39.5,145,2.72,2006-10-24
-39.5,145.625,1.74,2006-10-24
-39,143.125,6.15,2006-10-24
-39,143.75,3.64,2006-10-24
-39,144.375,2.26,2006-10-24
-39,145,1.53,2006-10-24
-39,145.625,0.92,2006-10-24
-38.5,143.125,4,2006-10-24
-38.5,143.75,2.78,2006-10-24
-38.5,144.375,2.42,2006-10-24
-38.5,145,0.98,2006-10-24
-38.5,145.625,0.65,2006-10-24
-38,143.125,2.02,2006-10-24
-38,143.75,1.24,2006-10-24
-38,144.375,0.66,2006-10-24
-38,145,0.61,2006-10-24
-38,145.625,0.55,2006-10-24
-40,143.125,0.07,2006-10-25
-40,143.75,0.17,2006-10-25
-40,144.375,0.21,2006-10-25
-40,145,0.02,2006-10-25
-40,145.625,0.25,2006-10-25
-39.5,143.125,0.03,2006-10-25
-39.5,143.75,0.08,2006-10-25
-39.5,144.375,0.05,2006-10-25
-39.5,145,0.01,2006-10-25
-39.5,145.625,0.39,2006-10-25
-39,143.125,0.03,2006-10-25
-39,143.75,0.02,2006-10-25
-39,144.375,0.01,2006-10-25
-39,145,0.04,2006-10-25
-39,145.625,0.5,2006-10-25
-38.5,143.125,0.02,2006-10-25
-38.5,143.75,0.04,2006-10-25
-38.5,144.375,0.06,2006-10-25
-38.5,145,0.12,2006-10-25
-38.5,145.625,0.62,2006-10-25
-38,143.125,0.01,2006-10-25
-38,143.75,0.03,2006-10-25
-38,144.375,0.03,2006-10-25
-38,145,0.25,2006-10-25
-38,145.625,0.94,2006-10-25
-40,143.125,2.48,2006-10-26
-40,143.75,2.23,2006-10-26
-40,144.375,1.98,2006-10-26
-40,145,2.33,2006-10-26
-40,145.625,2.22,2006-10-26
-39.5,143.125,2.06,2006-10-26
-39.5,143.75,1.87,2006-10-26
-39.5,144.375,1.81,2006-10-26
-39.5,145,2.1,2006-10-26
-39.5,145.625,1.6,2006-10-26
-39,143.125,1.34,2006-10-26
-39,143.75,1.21,2006-10-26
-39,144.375,1.29,2006-10-26
-39,145,0.97,2006-10-26
-39,145.625,0.75,2006-10-26
-38.5,143.125,0.45,2006-10-26
-38.5,143.75,0.4,2006-10-26
-38.5,144.375,0.24,2006-10-26
-38.5,145,0.44,2006-10-26
-38.5,145.625,0.49,2006-10-26
-38,143.125,0.16,2006-10-26
-38,143.75,0.09,2006-10-26
-38,144.375,0.07,2006-10-26
-38,145,0.38,2006-10-26
-38,145.625,0.5,2006-10-26
-40,143.125,3.67,2006-10-27
-40,143.75,4.29,2006-10-27
-40,144.375,4.17,2006-10-27
-40,145,5.13,2006-10-27
-40,145.625,6.14,2006-10-27
-39.5,143.125,3.32,2006-10-27
-39.5,143.75,3.78,2006-10-27
-39.5,144.375,3.83,2006-10-27
-39.5,145,4.48,2006-10-27
-39.5,145.625,5.28,2006-10-27
-39,143.125,4.21,2006-10-27
-39,143.75,4.31,2006-10-27
-39,144.375,4.15,2006-10-27
-39,145,4.8,2006-10-27
-39,145.625,5.82,2006-10-27
-38.5,143.125,4.28,2006-10-27
-38.5,143.75,4.56,2006-10-27
-38.5,144.375,4.68,2006-10-27
-38.5,145,5.2,2006-10-27
-38.5,145.625,7.31,2006-10-27
-38,143.125,3.73,2006-10-27
-38,143.75,3.76,2006-10-27
-38,144.375,3.66,2006-10-27
-38,145,4.89,2006-10-27
-38,145.625,8.27,2006-10-27
-40,143.125,0.15,2006-10-28
-40,143.75,0.12,2006-10-28
-40,144.375,0.09,2006-10-28
-40,145,0.03,2006-10-28
-40,145.625,0.01,2006-10-28
-39.5,143.125,0.09,2006-10-28
-39.5,143.75,0.06,2006-10-28
-39.5,144.375,0.05,2006-10-28
-39.5,145,0.02,2006-10-28
-39.5,145.625,0.03,2006-10-28
-39,143.125,0.18,2006-10-28
-39,143.75,0.14,2006-10-28
-39,144.375,0.09,2006-10-28
-39,145,0.12,2006-10-28
-39,145.625,0.17,2006-10-28
-38.5,143.125,0.16,2006-10-28
-38.5,143.75,0.33,2006-10-28
-38.5,144.375,0.44,2006-10-28
-38.5,145,0.34,2006-10-28
-38.5,145.625,0.42,2006-10-28
-38,143.125,0.14,2006-10-28
-38,143.75,0.32,2006-10-28
-38,144.375,0.43,2006-10-28
-38,145,0.47,2006-10-28
-38,145.625,0.76,2006-10-28
-40,143.125,0.5,2006-10-29
-40,143.75,0.55,2006-10-29
-40,144.375,0.35,2006-10-29
-40,145,0.34,2006-10-29
-40,145.625,0.1,2006-10-29
-39.5,143.125,0.26,2006-10-29
-39.5,143.75,0.29,2006-10-29
-39.5,144.375,0.33,2006-10-29
-39.5,145,0.33,2006-10-29
-39.5,145.625,0.1,2006-10-29
-39,143.125,0.34,2006-10-29
-39,143.75,0.32,2006-10-29
-39,144.375,0.27,2006-10-29
-39,145,0.22,2006-10-29
-39,145.625,0.14,2006-10-29
-38.5,143.125,0.23,2006-10-29
-38.5,143.75,0.29,2006-10-29
-38.5,144.375,0.34,2006-10-29
-38.5,145,0.34,2006-10-29
-38.5,145.625,0.28,2006-10-29
-38,143.125,0.1,2006-10-29
-38,143.75,0.08,2006-10-29
-38,144.375,0.1,2006-10-29
-38,145,0.3,2006-10-29
-38,145.625,0.34,2006-10-29
-40,143.125,0.6,2006-10-30
-40,143.75,0.28,2006-10-30
-40,144.375,0.19,2006-10-30
-40,145,0.12,2006-10-30
-40,145.625,0.04,2006-10-30
-39.5,143.125,0.14,2006-10-30
-39.5,143.75,0.1,2006-10-30
-39.5,144.375,0.1,2006-10-30
-39.5,145,0.08,2006-10-30
-39.5,145.625,0.04,2006-10-30
-39,143.125,0.05,2006-10-30
-39,143.75,0.06,2006-10-30
-39,144.375,0.05,2006-10-30
-39,145,0.04,2006-10-30
-39,145.625,0.02,2006-10-30
-38.5,143.125,0.01,2006-10-30
-38.5,143.75,0.02,2006-10-30
-38.5,144.375,0.03,2006-10-30
-38.5,145,0.03,2006-10-30
-38.5,145.625,0.02,2006-10-30
-38,143.125,0,2006-10-30
-38,143.75,0,2006-10-30
-38,144.375,0,2006-10-30
-38,145,0.04,2006-10-30
-38,145.625,0.05,2006-10-30
-40,143.125,0.02,2006-10-31
-40,143.75,0.02,2006-10-31
-40,144.375,0.01,2006-10-31
-40,145,0,2006-10-31
-40,145.625,0,2006-10-31
-39.5,143.125,0.01,2006-10-31
-39.5,143.75,0.01,2006-10-31
-39.5,144.375,0.01,2006-10-31
-39.5,145,0.01,2006-10-31
-39.5,145.625,0.02,2006-10-31
-39,143.125,0.02,2006-10-31
-39,143.75,0.02,2006-10-31
-39,144.375,0.01,2006-10-31
-39,145,0.01,2006-10-31
-39,145.625,0.04,2006-10-31
-38.5,143.125,0.02,2006-10-31
-38.5,143.75,0.02,2006-10-31
-38.5,144.375,0.02,2006-10-31
-38.5,145,0.01,2006-10-31
-38.5,145.625,0.03,2006-10-31
-38,143.125,0.01,2006-10-31
-38,143.75,0.01,2006-10-31
-38,144.375,0.01,2006-10-31
-38,145,0.03,2006-10-31
-38,145.625,0.03,2006-10-31
-40,143.125,2.48,2006-11-01
-40,143.75,1.09,2006-11-01
-40,144.375,1.01,2006-11-01
-40,145,1.26,2006-11-01
-40,145.625,1.45,2006-11-01
-39.5,143.125,0.57,2006-11-01
-39.5,143.75,0.83,2006-11-01
-39.5,144.375,1.25,2006-11-01
-39.5,145,1.86,2006-11-01
-39.5,145.625,3.42,2006-11-01
-39,143.125,0.47,2006-11-01
-39,143.75,1.52,2006-11-01
-39,144.375,2.33,2006-11-01
-39,145,3.47,2006-11-01
-39,145.625,3.41,2006-11-01
-38.5,143.125,0.74,2006-11-01
-38.5,143.75,2.08,2006-11-01
-38.5,144.375,2.64,2006-11-01
-38.5,145,4.28,2006-11-01
-38.5,145.625,3.73,2006-11-01
-38,143.125,1.41,2006-11-01
-38,143.75,2.83,2006-11-01
-38,144.375,3.57,2006-11-01
-38,145,4.57,2006-11-01
-38,145.625,4.07,2006-11-01
-40,143.125,0.5,2006-11-02
-40,143.75,0.39,2006-11-02
-40,144.375,0.33,2006-11-02
-40,145,0.44,2006-11-02
-40,145.625,0.8,2006-11-02
-39.5,143.125,0.3,2006-11-02
-39.5,143.75,0.38,2006-11-02
-39.5,144.375,0.52,2006-11-02
-39.5,145,0.91,2006-11-02
-39.5,145.625,3.23,2006-11-02
-39,143.125,0.29,2006-11-02
-39,143.75,0.7,2006-11-02
-39,144.375,1.21,2006-11-02
-39,145,2.32,2006-11-02
-39,145.625,5.84,2006-11-02
-38.5,143.125,0.39,2006-11-02
-38.5,143.75,0.98,2006-11-02
-38.5,144.375,1.14,2006-11-02
-38.5,145,4.29,2006-11-02
-38.5,145.625,8.51,2006-11-02
-38,143.125,0.68,2006-11-02
-38,143.75,1.85,2006-11-02
-38,144.375,2.83,2006-11-02
-38,145,8.67,2006-11-02
-38,145.625,12.96,2006-11-02
-40,143.125,1.02,2006-11-03
-40,143.75,1.02,2006-11-03
-40,144.375,1.03,2006-11-03
-40,145,0.93,2006-11-03
-40,145.625,0.58,2006-11-03
-39.5,143.125,0.61,2006-11-03
-39.5,143.75,0.64,2006-11-03
-39.5,144.375,0.71,2006-11-03
-39.5,145,0.7,2006-11-03
-39.5,145.625,0.53,2006-11-03
-39,143.125,0.48,2006-11-03
-39,143.75,0.47,2006-11-03
-39,144.375,0.55,2006-11-03
-39,145,0.42,2006-11-03
-39,145.625,0.24,2006-11-03
-38.5,143.125,0.14,2006-11-03
-38.5,143.75,0.17,2006-11-03
-38.5,144.375,0.11,2006-11-03
-38.5,145,0.09,2006-11-03
-38.5,145.625,0.1,2006-11-03
-38,143.125,0.04,2006-11-03
-38,143.75,0.03,2006-11-03
-38,144.375,0.02,2006-11-03
-38,145,0.02,2006-11-03
-38,145.625,0.05,2006-11-03
-40,143.125,0.32,2006-11-04
-40,143.75,1.28,2006-11-04
-40,144.375,1.55,2006-11-04
-40,145,1.67,2006-11-04
-40,145.625,1.23,2006-11-04
-39.5,143.125,0.19,2006-11-04
-39.5,143.75,0.42,2006-11-04
-39.5,144.375,0.67,2006-11-04
-39.5,145,0.64,2006-11-04
-39.5,145.625,0.73,2006-11-04
-39,143.125,0.17,2006-11-04
-39,143.75,0.14,2006-11-04
-39,144.375,0.18,2006-11-04
-39,145,0.19,2006-11-04
-39,145.625,0.28,2006-11-04
-38.5,143.125,0.12,2006-11-04
-38.5,143.75,0.09,2006-11-04
-38.5,144.375,0.07,2006-11-04
-38.5,145,0.05,2006-11-04
-38.5,145.625,0.12,2006-11-04
-38,143.125,0.04,2006-11-04
-38,143.75,0.04,2006-11-04
-38,144.375,0.02,2006-11-04
-38,145,0.02,2006-11-04
-38,145.625,0.05,2006-11-04
-40,143.125,1.77,2006-11-05
-40,143.75,4.78,2006-11-05
-40,144.375,5.94,2006-11-05
-40,145,3.28,2006-11-05
-40,145.625,1.72,2006-11-05
-39.5,143.125,1.69,2006-11-05
-39.5,143.75,3.56,2006-11-05
-39.5,144.375,3.57,2006-11-05
-39.5,145,2.37,2006-11-05
-39.5,145.625,1.74,2006-11-05
-39,143.125,3.22,2006-11-05
-39,143.75,2.87,2006-11-05
-39,144.375,2.33,2006-11-05
-39,145,1.81,2006-11-05
-39,145.625,1.46,2006-11-05
-38.5,143.125,1.96,2006-11-05
-38.5,143.75,2.38,2006-11-05
-38.5,144.375,2.51,2006-11-05
-38.5,145,0.75,2006-11-05
-38.5,145.625,0.81,2006-11-05
-38,143.125,0.71,2006-11-05
-38,143.75,0.78,2006-11-05
-38,144.375,0.44,2006-11-05
-38,145,0.18,2006-11-05
-38,145.625,0.22,2006-11-05
-40,143.125,0.75,2006-11-06
-40,143.75,1.36,2006-11-06
-40,144.375,1.52,2006-11-06
-40,145,0.62,2006-11-06
-40,145.625,0.34,2006-11-06
-39.5,143.125,0.84,2006-11-06
-39.5,143.75,0.91,2006-11-06
-39.5,144.375,0.71,2006-11-06
-39.5,145,0.28,2006-11-06
-39.5,145.625,0.22,2006-11-06
-39,143.125,1.62,2006-11-06
-39,143.75,0.96,2006-11-06
-39,144.375,0.53,2006-11-06
-39,145,0.25,2006-11-06
-39,145.625,0.15,2006-11-06
-38.5,143.125,1.02,2006-11-06
-38.5,143.75,1.32,2006-11-06
-38.5,144.375,1.56,2006-11-06
-38.5,145,0.27,2006-11-06
-38.5,145.625,0.22,2006-11-06
-38,143.125,0.53,2006-11-06
-38,143.75,0.89,2006-11-06
-38,144.375,0.85,2006-11-06
-38,145,0.31,2006-11-06
-38,145.625,0.32,2006-11-06
-40,143.125,0.09,2006-11-07
-40,143.75,0.04,2006-11-07
-40,144.375,0.02,2006-11-07
-40,145,0.02,2006-11-07
-40,145.625,0.01,2006-11-07
-39.5,143.125,0.05,2006-11-07
-39.5,143.75,0.02,2006-11-07
-39.5,144.375,0.01,2006-11-07
-39.5,145,0,2006-11-07
-39.5,145.625,0,2006-11-07
-39,143.125,0.11,2006-11-07
-39,143.75,0.05,2006-11-07
-39,144.375,0.01,2006-11-07
-39,145,0,2006-11-07
-39,145.625,0.01,2006-11-07
-38.5,143.125,0.1,2006-11-07
-38.5,143.75,0.1,2006-11-07
-38.5,144.375,0.1,2006-11-07
-38.5,145,0.04,2006-11-07
-38.5,145.625,0.03,2006-11-07
-38,143.125,0.11,2006-11-07
-38,143.75,0.13,2006-11-07
-38,144.375,0.16,2006-11-07
-38,145,0.11,2006-11-07
-38,145.625,0.06,2006-11-07
-40,143.125,0.02,2006-11-08
-40,143.75,0.01,2006-11-08
-40,144.375,0,2006-11-08
-40,145,0,2006-11-08
-40,145.625,0,2006-11-08
-39.5,143.125,0.02,2006-11-08
-39.5,143.75,0.01,2006-11-08
-39.5,144.375,0,2006-11-08
-39.5,145,0,2006-11-08
-39.5,145.625,0,2006-11-08
-39,143.125,0.08,2006-11-08
-39,143.75,0.03,2006-11-08
-39,144.375,0.01,2006-11-08
-39,145,0,2006-11-08
-39,145.625,0,2006-11-08
-38.5,143.125,0.05,2006-11-08
-38.5,143.75,0.06,2006-11-08
-38.5,144.375,0.06,2006-11-08
-38.5,145,0,2006-11-08
-38.5,145.625,0,2006-11-08
-38,143.125,0.02,2006-11-08
-38,143.75,0.02,2006-11-08
-38,144.375,0.01,2006-11-08
-38,145,0,2006-11-08
-38,145.625,0,2006-11-08
-40,143.125,0,2006-11-09
-40,143.75,0,2006-11-09
-40,144.375,0.01,2006-11-09
-40,145,0,2006-11-09
-40,145.625,0,2006-11-09
-39.5,143.125,0,2006-11-09
-39.5,143.75,0,2006-11-09
-39.5,144.375,0,2006-11-09
-39.5,145,0,2006-11-09
-39.5,145.625,0,2006-11-09
-39,143.125,0,2006-11-09
-39,143.75,0,2006-11-09
-39,144.375,0,2006-11-09
-39,145,0,2006-11-09
-39,145.625,0.02,2006-11-09
-38.5,143.125,0,2006-11-09
-38.5,143.75,0.01,2006-11-09
-38.5,144.375,0.01,2006-11-09
-38.5,145,0.01,2006-11-09
-38.5,145.625,0.02,2006-11-09
-38,143.125,0,2006-11-09
-38,143.75,0.01,2006-11-09
-38,144.375,0.01,2006-11-09
-38,145,0,2006-11-09
-38,145.625,0.01,2006-11-09
-40,143.125,0.22,2006-11-10
-40,143.75,0.14,2006-11-10
-40,144.375,0.18,2006-11-10
-40,145,0.16,2006-11-10
-40,145.625,0.12,2006-11-10
-39.5,143.125,0.03,2006-11-10
-39.5,143.75,0.04,2006-11-10
-39.5,144.375,0.04,2006-11-10
-39.5,145,0.02,2006-11-10
-39.5,145.625,0.03,2006-11-10
-39,143.125,0,2006-11-10
-39,143.75,0.01,2006-11-10
-39,144.375,0.01,2006-11-10
-39,145,0.02,2006-11-10
-39,145.625,0.04,2006-11-10
-38.5,143.125,0,2006-11-10
-38.5,143.75,0,2006-11-10
-38.5,144.375,0,2006-11-10
-38.5,145,0.04,2006-11-10
-38.5,145.625,0.07,2006-11-10
-38,143.125,0.02,2006-11-10
-38,143.75,0,2006-11-10
-38,144.375,0,2006-11-10
-38,145,0.04,2006-11-10
-38,145.625,0.06,2006-11-10
-40,143.125,2.6,2006-11-11
-40,143.75,3.21,2006-11-11
-40,144.375,3.51,2006-11-11
-40,145,1.19,2006-11-11
-40,145.625,0.68,2006-11-11
-39.5,143.125,1.62,2006-11-11
-39.5,143.75,2.41,2006-11-11
-39.5,144.375,2.17,2006-11-11
-39.5,145,1.2,2006-11-11
-39.5,145.625,1.09,2006-11-11
-39,143.125,2.74,2006-11-11
-39,143.75,2.37,2006-11-11
-39,144.375,2.35,2006-11-11
-39,145,2.96,2006-11-11
-39,145.625,2.84,2006-11-11
-38.5,143.125,1.66,2006-11-11
-38.5,143.75,1.88,2006-11-11
-38.5,144.375,1.85,2006-11-11
-38.5,145,2.11,2006-11-11
-38.5,145.625,2.63,2006-11-11
-38,143.125,0.81,2006-11-11
-38,143.75,0.78,2006-11-11
-38,144.375,0.62,2006-11-11
-38,145,1.17,2006-11-11
-38,145.625,1.36,2006-11-11
-40,143.125,2.01,2006-11-12
-40,143.75,1.76,2006-11-12
-40,144.375,1.54,2006-11-12
-40,145,2.33,2006-11-12
-40,145.625,2.67,2006-11-12
-39.5,143.125,2.12,2006-11-12
-39.5,143.75,1.95,2006-11-12
-39.5,144.375,1.8,2006-11-12
-39.5,145,2.65,2006-11-12
-39.5,145.625,3.09,2006-11-12
-39,143.125,3.03,2006-11-12
-39,143.75,2.47,2006-11-12
-39,144.375,2.07,2006-11-12
-39,145,2.06,2006-11-12
-39,145.625,2.85,2006-11-12
-38.5,143.125,2.94,2006-11-12
-38.5,143.75,2.3,2006-11-12
-38.5,144.375,1.85,2006-11-12
-38.5,145,2.12,2006-11-12
-38.5,145.625,4.45,2006-11-12
-38,143.125,2.12,2006-11-12
-38,143.75,1.76,2006-11-12
-38,144.375,1.48,2006-11-12
-38,145,3.85,2006-11-12
-38,145.625,7.46,2006-11-12
-40,143.125,2.12,2006-11-13
-40,143.75,1.68,2006-11-13
-40,144.375,1.27,2006-11-13
-40,145,1.9,2006-11-13
-40,145.625,2.12,2006-11-13
-39.5,143.125,2.38,2006-11-13
-39.5,143.75,1.79,2006-11-13
-39.5,144.375,1.53,2006-11-13
-39.5,145,2.24,2006-11-13
-39.5,145.625,2.41,2006-11-13
-39,143.125,1.52,2006-11-13
-39,143.75,1.54,2006-11-13
-39,144.375,1.5,2006-11-13
-39,145,1.27,2006-11-13
-39,145.625,1.51,2006-11-13
-38.5,143.125,0.82,2006-11-13
-38.5,143.75,1.26,2006-11-13
-38.5,144.375,1.42,2006-11-13
-38.5,145,1.68,2006-11-13
-38.5,145.625,2.8,2006-11-13
-38,143.125,0.69,2006-11-13
-38,143.75,0.97,2006-11-13
-38,144.375,1.09,2006-11-13
-38,145,2.27,2006-11-13
-38,145.625,5.38,2006-11-13
-40,143.125,9.41,2006-11-14
-40,143.75,9.42,2006-11-14
-40,144.375,8.7,2006-11-14
-40,145,13.96,2006-11-14
-40,145.625,18.12,2006-11-14
-39.5,143.125,11.99,2006-11-14
-39.5,143.75,11.64,2006-11-14
-39.5,144.375,11.16,2006-11-14
-39.5,145,18.46,2006-11-14
-39.5,145.625,22.88,2006-11-14
-39,143.125,12.8,2006-11-14
-39,143.75,11.6,2006-11-14
-39,144.375,10.71,2006-11-14
-39,145,11,2006-11-14
-39,145.625,15.48,2006-11-14
-38.5,143.125,10.39,2006-11-14
-38.5,143.75,9.71,2006-11-14
-38.5,144.375,8.99,2006-11-14
-38.5,145,7.31,2006-11-14
-38.5,145.625,11.71,2006-11-14
-38,143.125,8.66,2006-11-14
-38,143.75,7.23,2006-11-14
-38,144.375,5.39,2006-11-14
-38,145,5.13,2006-11-14
-38,145.625,8.72,2006-11-14
-40,143.125,2.01,2006-11-15
-40,143.75,1.78,2006-11-15
-40,144.375,1.49,2006-11-15
-40,145,2.15,2006-11-15
-40,145.625,1.94,2006-11-15
-39.5,143.125,3.11,2006-11-15
